age,gender,job_type,daily_social_media_time,social_platform_preference,number_of_notifications,work_hours_per_day,perceived_productivity_score,actual_productivity_score,stress_level,sleep_hours,screen_time_before_sleep,breaks_during_work,uses_focus_apps,has_digital_wellbeing_enabled,coffee_consumption_per_day,days_feeling_burnout_per_month,weekly_offline_hours,job_satisfaction_score
45,Female,Unemployed,1.7899842286241732,Telegram,74,10.59779521865445,4.473057775683497,4.201388183675136,7.0,9.852900462245639,1.5018789208775714,7,False,True,5,1,21.110021149124535,4.7418677139875305
34,Other,IT,4.703376684610055,Telegram,65,5.859806495458573,6.881947514153081,6.71006138614612,8.0,6.42757984188289,1.0595711572712758,7,True,True,0,25,8.544748017509482,5.909967360052343
63,Male,Student,1.6414732049322878,Facebook,67,6.033908808489741,4.292798694941338,4.707060670483414,3.0,8.09924323973307,0.0,3,False,False,2,12,11.942738565051158,4.678819029880676
19,Male,Health,3.868507929399696,Telegram,54,8.628694385119486,8.362770188367966,6.782097328070309,2.0,8.573783002200592,0.6125477451701099,0,False,False,1,29,8.797870287336936,
53,Female,Education,1.1023500866255254,Twitter,44,5.571404056970878,8.786736268496155,8.522478785360962,3.0,4.924131893038613,1.1340301192664377,6,True,False,1,31,3.8933581492310934,8.255720038339767
24,Male,Health,2.549422690386894,Facebook,60,6.798863527625461,4.673645075764159,4.837774052996988,7.0,6.947836055980626,0.5134898034224593,9,False,False,2,9,6.754179338789928,4.417208789719518
30,Female,Education,0.0,Instagram,64,7.14949432543486,6.989402231163753,5.971278378008764,10.0,8.06727666182177,0.0,3,False,False,2,21,7.850116440306546,6.982295083855757
32,Male,Education,1.8176917910738735,Facebook,55,5.705633298964239,8.082175992617813,6.931995179185272,10.0,6.734013294115481,0.2343155704600416,6,False,False,5,16,21.02083683836547,7.053879204364181
42,Male,Education,3.3171371042640105,Telegram,62,5.288785130717255,8.737354850384111,8.124442387912795,5.0,6.977862984303374,1.4462269668444352,7,False,False,3,14,6.9810535563115295,8.47804006241204
40,Male,IT,1.4850863909227991,Facebook,60,8.127556878844764,3.7907541691984505,2.855599535213641,6.0,7.395279763519824,0.0,8,False,True,2,31,4.66220510747397,2.5224751892680493
39,Female,Health,0.0,Twitter,54,10.468976790051844,2.0939378951633554,2.608750345890306,8.0,,1.9650182877861229,9,False,True,2,1,22.20053242875455,3.9456639644820126
43,Male,Health,1.4338939563626714,Instagram,67,5.556571543301989,8.788186809936072,6.904870548522858,1.0,,1.6987525061991633,3,False,True,2,3,13.38600635178876,7.205586378660072
50,Male,Finance,2.3873281245302165,Instagram,57,10.229711478138622,5.575457924263202,5.207546852143418,10.0,5.834897467906579,1.1201707041664952,9,False,False,1,22,3.4151505475891186,3.999194936680306
28,Female,Health,4.0115763824337085,Instagram,61,7.405871687717984,4.80037365311312,4.870502743819052,,6.283786919843832,0.5939197133584098,8,False,True,2,19,0.6365338153668798,5.921050052320286
27,Male,Finance,2.90876576157717,Instagram,62,4.621868779553386,6.247254131783533,5.67930961147106,2.0,5.850102223038071,0.8871540146471418,2,False,False,2,16,1.7228694385612773,4.877643012637512
42,Male,Student,1.115963920629146,TikTok,56,4.848237427943654,6.500098557383599,6.301040272441039,6.0,5.445457361428213,0.25373578295166077,6,False,False,3,14,9.223102342053572,5.2447445095744065
54,Male,Finance,,Facebook,84,6.946183969341473,,7.183904056695252,3.0,5.221013761497229,0.0,4,True,False,3,21,15.464424890020279,6.253808050624098
65,Female,Unemployed,6.469596779391793,Telegram,68,9.672083287367952,,3.5123593164233182,9.0,5.609674775702938,0.8860381222740066,8,False,True,0,31,8.834090745400994,4.447293314570791
60,Female,Education,1.5190965961490415,Twitter,78,7.147456241957804,7.976596660878397,7.0571349211229935,6.0,4.447936556853052,1.6201056408340655,8,False,False,4,29,4.206378566781065,9.179575859075323
55,Male,IT,6.601710879326119,Twitter,56,7.200221502996743,5.563111934101901,5.018595037707699,10.0,7.101950707334605,2.8140633435765188,9,False,False,2,21,4.932675294836782,6.219148432457014
58,Male,Unemployed,,Twitter,56,7.24785463732977,6.167315955393005,4.826320884172157,3.0,,,1,True,False,3,9,10.197887754206665,4.11838374214175
62,Female,Education,3.932342040173775,Telegram,67,7.305799613353094,4.687696560794156,3.9093129856222175,5.0,4.108196277899188,1.1663903274369916,8,False,False,4,12,11.173805966475093,4.119442738551632
41,Female,Student,5.621108707889706,TikTok,71,8.409478655602234,3.189285463397531,1.2256019095715955,5.0,,1.7960770001375792,3,False,True,3,3,0.0,2.0715036784102705
57,Male,Unemployed,5.501926875960821,Telegram,53,10.08811708375532,2.999244446942098,2.755369301346042,5.0,5.868752648389133,1.732794166505685,9,False,False,0,31,6.712941651660723,2.6206764789973858
63,Male,IT,2.3742078193558074,Twitter,64,6.571084383899988,6.946592726028319,5.951572401113615,8.0,8.518780320305593,1.2275946270330724,8,False,True,2,5,11.52581391508537,7.357478406820645
50,Male,Student,5.529395934633259,Facebook,64,2.1218835266665863,4.700954463979173,4.06018741522934,5.0,6.268706045415227,2.047249179640387,4,True,True,2,24,0.0,3.018544211024249
34,Female,Unemployed,4.070169220842017,Instagram,46,7.325136098661263,6.897077017706508,6.011453427363345,4.0,6.511879143395893,1.047782753140025,0,True,False,1,7,23.806653528491672,4.368257238011335
41,Other,Education,2.72893565468879,Twitter,62,7.676047065612122,6.187183813725336,4.241329825254818,4.0,6.5393892047418944,0.7657059127387251,7,False,False,1,6,1.5962393657583753,6.084813524510425
54,Male,IT,1.5758594947370073,Telegram,58,6.102082751043872,5.011792037948835,4.957613369032871,1.0,6.27603697118026,0.964786218753063,4,True,False,1,0,12.806946531851377,5.457914599954901
19,Male,Student,2.617483322690449,Twitter,48,8.140760151942782,7.892059126281348,7.735239340630517,3.0,6.476513990175513,0.8918468183707368,4,False,False,1,17,5.226042154362457,7.530318206046066
49,Male,Unemployed,4.484452516767176,Twitter,55,7.416304702060577,2.4473228581307764,2.5055239737904063,2.0,6.35760045677204,2.526585541593086,1,False,False,4,31,3.4286683156548587,2.157136384098247
41,Male,Finance,2.236314768409562,Instagram,54,10.16312134180209,2.9653557840323286,1.9597885218662374,9.0,7.779555342451106,0.0,0,False,True,1,20,17.08858375008282,1.3100708364478568
26,Male,Health,3.5493614078965017,TikTok,62,9.970018722957091,3.2364939295074286,,10.0,5.05200164794077,0.0,1,False,False,3,1,6.851779282490593,2.1485021594578524
21,Female,Education,1.9731984822557767,Twitter,50,6.2438038331900225,5.512097904963948,4.392086598412886,1.0,7.128254311793551,0.38918552256857275,9,False,False,3,20,16.340608658426696,4.224997886461417
34,Male,Finance,4.806872312144488,Twitter,58,7.5157113398831115,2.9354392164469716,3.1172424735177495,5.0,,0.21536852732235534,7,False,False,1,30,11.72961839074128,4.106825486493529
34,Female,Student,1.2826109911348778,Instagram,59,5.898132042201933,7.857867641854064,7.984622368797358,1.0,6.8020906941414685,0.7235252856801577,0,True,False,2,25,0.0,7.069438911595155
65,Male,Student,7.521192516631397,Instagram,44,7.235219583122089,2.6044203270147426,1.7574197888984853,7.0,5.1614795269352065,1.270465311809268,7,False,False,0,28,24.144811916956122,1.5125889024842973
47,Female,Unemployed,3.4818097073469487,Telegram,54,3.201405835889242,7.103151034370147,6.445901078010814,7.0,8.013594696803752,1.1361189588638425,7,False,False,2,4,9.797453163647141,7.613906083179687
57,Female,Unemployed,1.6757590759968806,Telegram,58,5.848780676497682,8.576616531243461,8.327310830231871,9.0,6.119789415872017,1.4652216193675385,0,False,False,2,16,14.539548261281759,6.6086694015229375
28,Male,IT,1.9753265385449044,Twitter,67,11.403453412142284,8.1558174590249,6.707276165585682,6.0,5.90100063938562,0.4919653468667867,4,False,True,3,11,10.501155269507196,5.554139397428087
38,Female,Finance,0.9642627683309226,TikTok,54,5.859456181203158,2.1540398782777133,2.3472599425828515,4.0,5.829417497410285,0.25844507738605027,4,True,False,3,4,12.659089361495981,3.8947810632682955
38,Male,Student,5.073533923409659,Facebook,56,6.384500560262148,6.1112839793128,4.615118281022385,3.0,7.341841981175627,1.4424725734765205,7,True,True,3,28,10.460898735524848,4.293630594023885
35,Female,IT,3.647914364100178,TikTok,67,8.40696370401333,3.9715354674334526,3.681284517816839,5.0,7.846506334643305,0.9436080653022696,6,False,False,1,14,0.0,4.526292073955517
46,Female,Health,,Instagram,60,6.601852938607643,2.6112845524509116,,5.0,7.6423556939026795,1.0218993496701931,3,True,False,0,11,28.185954436033043,1.31077999940983
41,Male,Health,3.8453029449314844,Twitter,66,6.383356293965247,4.08974157344864,3.361627441435908,5.0,3.9446012819377376,0.3938250371927092,6,False,False,2,1,0.0,4.80514682293623
27,Female,IT,1.5670506839338083,Instagram,67,5.7463930607536815,4.927241281552437,4.476257852909082,10.0,3.0660948373472934,1.8970700277401895,6,False,False,1,12,14.647386331948976,5.37029959157514
62,Female,Finance,2.4191904441704954,Facebook,63,6.902465924493141,4.169084981767302,3.6904110476784284,3.0,6.2499360697722315,3.0,6,False,False,2,28,11.697739894730903,3.7264472959102672
34,Other,IT,0.0,TikTok,61,12.0,7.675077307366836,6.216833458095933,10.0,9.044915884044203,0.9886318042906538,5,True,False,1,18,0.0,7.926137581574128
35,Female,Unemployed,6.8954281122499514,Twitter,72,8.0321110923722,6.17390704349626,5.455387917852935,8.0,5.593575178914432,1.2569694255904769,0,False,False,1,16,0.7291959389454288,4.63847659736033
59,Male,IT,0.2838323415098798,Instagram,63,6.583015223447695,4.395705921120876,4.06901021838185,2.0,7.327726661946828,1.364682120952379,10,False,False,2,27,11.934734682791037,4.04654913939915
65,Female,Finance,,Instagram,61,5.549953139855369,6.810414653857919,6.73477406453917,9.0,6.483637887474142,0.0,4,False,False,2,26,14.529266691872639,7.599076633668734
37,Female,Health,2.577600004314342,Twitter,56,7.713455337736432,8.864135747981384,8.054085097015264,8.0,6.518769148305062,2.0868688395728032,1,False,False,1,23,0.0,7.486614887259018
54,Female,Student,3.47963641820011,Facebook,64,5.707576058234082,2.7461776704620666,2.2339021165437534,5.0,8.85219912367543,1.4112024177041576,0,False,False,1,12,23.833008255781202,
62,Female,Health,3.179797058071643,Twitter,68,5.5612949410813135,2.4422933260281168,2.943905478994833,8.0,6.764869468710467,0.5475801316775384,3,False,False,4,29,8.990643112754936,3.3233311651517923
35,Male,Unemployed,3.947599638520093,Twitter,50,8.671013544456684,4.7634216386770944,3.731985924146231,5.0,8.78160372337113,2.707895732052596,9,True,False,1,31,13.85023548277556,
34,Male,Finance,7.016416852802948,Twitter,57,7.73988517223618,8.254509056503895,6.954576266917771,8.0,6.038308268282303,0.4318217120141339,9,False,True,1,18,10.152237895453105,7.11660563075604
26,Female,Education,3.8032530071071924,Instagram,63,7.539032491025627,8.062234629954707,7.144335022659966,4.0,6.931041883194889,0.16274747407456147,3,False,False,3,27,11.508780118089508,6.260661124872446
31,Female,Finance,0.8414943842577394,TikTok,56,8.048923056469455,4.1461927287665965,4.059866940354176,10.0,7.65027418108227,0.5415319824987166,9,False,False,1,10,2.894685503918164,3.2265875067721046
46,Male,Health,6.095920028037995,TikTok,61,12.0,4.655700693927927,3.879579417838044,,4.227267566052035,0.732791985560458,8,False,False,1,24,0.0,3.7299234642704473
48,Other,Health,5.896058893836396,TikTok,50,10.271390689497288,6.983911049190867,6.220372349791635,3.0,7.796482005158947,0.0,1,False,False,0,14,11.416426892987564,5.9030139876905725
21,Female,Finance,3.6400440221492394,TikTok,52,5.973873079009359,2.519868401411138,2.569383536946284,6.0,6.793044797845623,0.7178061554526851,3,False,False,5,3,3.7601725236319368,3.107612656386258
35,Female,Finance,4.160769040538458,TikTok,57,6.164396321159586,4.936167474820792,4.871160066094846,10.0,8.366861846607685,0.162850348281948,10,False,True,1,31,6.246785689315249,4.863939521563298
37,Female,Finance,1.6302323370476794,TikTok,67,9.072176661372472,6.707756542196148,5.412417597336322,9.0,5.137823676067713,1.2754558397974498,0,False,True,4,8,0.0,5.2257957575772895
64,Female,Health,,Telegram,69,11.338667418358806,6.51094462348242,,2.0,5.5579878938853575,1.4139344004321988,2,False,False,2,7,15.255319830940918,
60,Female,Unemployed,1.2908127039819897,Telegram,61,4.6159134826551576,4.532467509320567,4.761630363140302,5.0,4.915767091885089,0.8537165567312548,10,True,True,4,9,10.813794211440104,4.628422789313935
61,Female,IT,1.661505589204543,Instagram,73,6.237353306316804,4.729826875190499,3.37088150345971,10.0,6.156766808819697,1.2641527914565975,10,False,False,4,30,3.138248110594037,2.582120406371791
26,Male,Education,4.431923590660801,Twitter,73,8.393826701600101,6.706150267694493,5.61297914425523,2.0,7.596095417863223,1.238336620160183,7,False,False,1,1,22.135684693481284,7.893768764893607
30,Male,IT,5.007195209228303,Telegram,58,7.32400707615675,7.457784489525419,6.60886591183313,3.0,8.654914050640283,,1,False,False,2,25,10.429178195644283,7.74005251846777
32,Male,Unemployed,1.1947894324694053,Telegram,71,0.8379321333925907,3.474307431458715,3.1259115522291987,2.0,6.735036222667855,1.9030258751895912,7,True,False,2,22,12.384433222683096,5.247946689160248
44,Male,Health,2.205744061585004,Instagram,62,9.590711660386336,3.3998615682237,2.7525299824427054,3.0,6.248222751918894,1.1683995313594655,7,False,False,0,4,13.535716733368591,1.770593287813744
32,Male,IT,2.290938285563112,TikTok,70,6.761269892508892,5.833123194280947,4.62021309400077,9.0,8.52384944712951,1.2628549219564502,8,True,False,1,28,5.433979810405316,5.581471665880882
45,Female,Finance,5.124129228989767,TikTok,58,4.195703210086714,6.2030902174160305,5.4295811393377855,5.0,,1.2658472988382217,3,False,False,1,7,11.056484617869568,5.302285480372123
54,Female,Student,2.2752554360932518,Twitter,54,7.869522937239411,4.3098182591442304,4.197971931587183,6.0,7.7589934049049525,1.8454551213609145,7,False,False,1,27,4.188747302724191,4.760161025197656
36,Male,Finance,2.367662314584554,TikTok,54,6.4369971760348665,4.358868587307053,3.3946300449812643,9.0,4.3810153889668655,0.03195948368427348,3,False,False,4,8,15.242790165841232,3.0947620029499223
43,Female,Education,5.677586188633926,Telegram,68,2.9696984699041638,4.689359471943767,3.969005302654135,5.0,5.710132929727311,1.82260918921362,4,False,False,4,4,0.0,3.82252358064302
43,Female,Finance,0.15763548684574724,Telegram,68,9.451714065577548,8.317333952626733,7.286620130238681,7.0,6.998224983846723,0.0,6,False,False,1,3,3.3902096378683435,8.41736600747734
42,Male,Student,1.7710453994583284,Telegram,45,7.315927478335424,3.640082388156909,2.6623167926945404,6.0,5.965315956217165,1.2202715087516731,9,False,False,2,29,3.591361104868808,2.280351231785396
43,Female,Health,0.0,Facebook,51,7.561427279858523,5.6746558418512,4.52768360782828,2.0,3.975722777751787,0.0,10,True,False,2,7,17.417253747646804,6.063198367805144
43,Male,IT,0.0,TikTok,64,7.166831058813472,5.355372288825981,4.722188705343776,8.0,6.9908144336163165,1.0777113435763865,1,False,True,1,19,16.80406175138102,
63,Female,Finance,1.7719426609130366,Facebook,62,8.757546284070173,8.011038177148777,7.497030642086026,9.0,3.0,1.0124560886025384,0,False,False,2,17,0.0,8.111357064110472
45,Male,Unemployed,0.0,TikTok,58,8.2433044081147,5.473932636760792,4.3783759969958105,5.0,5.653579438070675,1.1133471953637266,0,False,True,3,30,0.6483913744394769,3.0951742478427846
35,Female,IT,0.5275415009200661,Telegram,60,6.1628604911291625,2.1300729718198435,1.7221720608920374,5.0,6.332953115044282,1.397566745434784,3,False,False,2,13,2.6523478094269475,1.9815156220019017
49,Female,Education,,Twitter,55,7.408718052261865,2.105637175915582,0.7932803200884815,8.0,4.999088556940844,,0,False,True,1,23,0.2150382571178895,1.9325929092648622
20,Male,Unemployed,2.3531111089452135,Twitter,63,6.349517488722251,2.9676454638644056,2.748147101656318,3.0,7.53763062400146,,0,False,True,4,24,6.222853497505049,3.296769545498767
19,Other,Unemployed,4.333954314690607,Twitter,70,5.225729818675445,2.834836462518252,2.7948763605546914,3.0,7.145931749135308,1.4475745367873154,7,False,True,4,9,0.0,2.3134021772727857
50,Male,IT,2.888052461338596,Facebook,75,5.162364935165459,4.390023464516261,4.039512720179841,1.0,8.29091258595885,0.5899574737481823,7,True,False,2,21,3.3911031668786062,4.197552348502648
59,Female,Education,4.860966196756926,Facebook,54,8.247130382206318,5.368934401643897,,7.0,5.970296203981355,0.0,2,False,True,2,10,11.87166201413441,4.05279197203993
36,Female,Education,0.3804069174414004,Instagram,66,10.134025125501129,4.549707715941707,,5.0,6.197321258127178,1.477779046234543,5,True,False,2,26,4.399134301125603,4.763443209055979
34,Female,Unemployed,6.49210822952055,TikTok,47,7.4465588379519865,4.876889972421014,3.112845985472532,2.0,6.027721090135112,0.9840928658372564,9,True,False,2,27,16.778604920029405,
61,Male,Finance,2.803657094659315,Facebook,53,2.7667775105756416,6.723198437286221,6.144252970904593,10.0,6.97324050109024,2.0693418870873157,2,False,False,1,30,1.586529868378582,5.135764189167888
50,Male,Unemployed,0.5297042694405669,Twitter,46,8.690701383477991,2.556267955191855,2.4644649998193784,9.0,6.532245142471827,0.0,4,True,False,2,0,8.616095854563717,
29,Female,Unemployed,2.798364227189519,TikTok,49,7.398372047271748,8.798591457326138,7.4130577798619095,7.0,5.1322574970271235,0.0,7,True,True,2,15,12.61479099206645,6.270206467250105
20,Male,Unemployed,3.7520426060679224,Twitter,60,6.993796636196157,5.559814753892029,5.215397772165946,9.0,5.588888753328085,1.0578349965945508,2,True,False,1,5,14.179706779459092,5.247169788247375
60,Female,Student,4.593442714704085,Facebook,57,5.343320601305776,6.696190798575099,5.776959728654423,2.0,5.645093175402137,1.247506531920735,3,False,False,3,17,11.079385337464062,
43,Female,IT,5.550952402868733,Twitter,59,7.265734792189345,4.06180854534396,3.079457603352554,8.0,4.535629192722881,0.4390275160916477,5,False,False,4,28,0.0,3.3278079919487653
52,Female,Education,3.19933104427899,TikTok,59,8.709738501969246,4.598070104078468,4.390820703709942,10.0,,1.4975456666835085,5,False,False,0,16,12.036456933960892,3.4797941311128953
25,Male,Education,2.8683211621897953,TikTok,62,7.259959309515684,2.4501361323450337,2.5786515131714043,9.0,9.306084005141255,1.229107205782358,9,True,True,0,27,15.91370578470885,3.4758195412655946
53,Female,Education,3.6920875086939335,Facebook,57,12.0,3.8592322819904403,3.5439188811746716,10.0,7.705216659436003,1.6223818695975454,3,False,True,0,19,18.187580113429608,2.5098188323850117
24,Female,Health,5.5294503179774885,TikTok,64,4.863363771423732,3.0099835737983827,2.107681336376766,10.0,7.193132020498359,1.7265367794538975,7,False,True,1,2,0.0,1.1174762084872238
63,Female,Unemployed,1.534362094471813,Telegram,66,4.816965666715019,3.2933913139108277,,6.0,7.245043211895614,0.6694408279005242,0,False,False,0,16,9.513872786119986,2.6376830594419283
63,Female,IT,1.3026950215822446,Telegram,54,5.008829801419537,8.057823461291655,7.739648859643296,10.0,6.886511281454774,0.10294028097727181,8,True,False,2,28,9.017712331802022,6.941205902575372
53,Male,IT,2.8139969281664374,Telegram,63,7.1808707059972114,,4.019052010811304,7.0,4.856208830025511,0.5489994000937376,9,True,False,3,4,20.933371998932245,4.502729812327208
33,Male,Education,,Telegram,58,9.273487257371439,8.269636864791218,7.763193568673795,10.0,7.58359587234292,0.42957836595890875,10,False,True,4,16,4.116966551874682,7.170631264083085
41,Male,IT,1.9452642121661714,Instagram,70,8.370008072553562,6.604454057819775,6.9357554129618215,8.0,7.42419142737678,0.8277567512423237,2,False,False,1,17,8.609886011873444,6.860221547454639
18,Female,IT,4.475067257427175,Twitter,61,3.7187629933172013,4.7235588186424575,4.6115757991806,,10.0,1.1549851551843928,5,False,False,1,23,9.043909291268918,6.77902804422511
42,Male,Health,3.840273116573697,TikTok,60,4.427206177520853,4.727263767183509,4.901148491130488,1.0,4.881029697182776,1.0855156557151526,6,False,True,2,5,17.737698931028504,5.385565270973494
27,Female,Education,,Telegram,69,8.496227382273512,8.893594170500913,9.016134551567083,10.0,9.019864340977273,,4,False,False,1,14,12.427739683327381,
33,Female,IT,1.8053646757208321,Telegram,62,6.120997581795275,5.423720591416537,4.848774971391744,4.0,4.739896707316827,0.0,0,True,False,1,19,19.645216110068557,4.3044799695699
33,Female,Student,3.6904401376422515,Facebook,58,6.78737819958303,8.92828298237368,7.9420296142221725,10.0,4.178487990147345,0.024224826377722275,10,False,False,0,9,9.798902153246546,9.491419767216131
25,Male,Education,0.6658047027959051,Facebook,64,8.319048909771656,4.973601891274438,3.904001056949628,1.0,5.979330762074029,0.7713264321058613,10,False,True,1,11,16.183355364435197,3.1917773016381097
46,Female,IT,5.707796882631885,TikTok,59,7.058195682786329,3.322528351752391,2.0671623465831184,1.0,4.267688482819294,0.0,0,True,False,1,16,3.3330770297510286,1.6805451687190625
56,Female,Health,6.027106370035579,Instagram,66,4.180345730895306,3.7366853250783345,3.7938330224109986,4.0,8.553286135553606,0.5555715197074559,6,True,False,2,24,9.59393042405072,3.8964641188779914
45,Male,Unemployed,2.673167958420022,Twitter,75,5.117098366864136,3.841706237175784,2.6593057883255202,9.0,7.915109208102241,0.7940487572153021,7,False,False,3,8,14.247502082561418,
23,Male,Student,6.896022051671736,Instagram,53,7.403980301267794,2.0150597942167043,1.6822684515211033,1.0,5.652617514979249,0.5765390786804725,6,False,True,3,16,9.457988491149635,2.3239859166093755
33,Female,Finance,3.4867515427417066,Facebook,62,8.375200058314906,5.458987699541923,4.056943934546118,2.0,5.960993446514648,0.8759037806769134,0,False,False,2,24,16.362421119155737,3.774280509748426
37,Male,Finance,1.9930218212303221,TikTok,69,7.575125181963605,,2.649610015398831,7.0,5.946352421684635,1.8172859515078292,7,False,False,3,3,19.831408597264105,1.6998599244600912
33,Male,Unemployed,2.233533130766426,Telegram,55,11.065297326199033,8.115627544349705,6.286341558854286,5.0,,0.8261294374934485,9,False,False,3,17,8.749863527071525,4.675446191394247
24,Male,Student,2.604421676192403,Instagram,61,6.600414832299715,6.775632245109837,6.6548570562772635,9.0,6.51578619758726,1.364200973153298,10,False,False,1,0,10.640318072539827,7.421242922151182
58,Male,Finance,1.9358627209691759,TikTok,59,4.975356194957909,4.267815869975122,3.688994345770202,7.0,7.4508059249188,1.0844776138552883,5,False,True,2,23,7.8858688572016735,2.6026274491768793
31,Female,Student,1.3485647582416418,TikTok,52,7.043301423535092,5.829635036486396,5.037521243869029,8.0,,0.7730267139750824,6,False,False,3,7,12.359407593940986,5.066917428313521
60,Female,Unemployed,5.180860191580734,Telegram,51,4.028354405416749,2.385626494570416,2.2550450081243967,1.0,10.0,1.382591573254558,8,False,False,2,6,26.09171353011068,2.5400029765549417
43,Female,Unemployed,2.5922218336614735,Instagram,61,6.362745572607225,3.8695632920627956,3.0253736943397493,,,0.9768947221643153,9,False,False,4,31,9.106343616463933,3.464310281722423
43,Female,IT,0.0,Telegram,75,6.370832490482674,7.992438314464881,6.897682683297507,1.0,,0.9095743999876622,7,True,True,0,28,16.133172202038544,6.181737024231471
31,Female,Finance,7.8997715754928635,Facebook,68,10.667037926504218,6.7529422586621495,5.9442840301914295,7.0,5.616573542751882,1.733471518612607,7,False,False,1,21,3.9228444766145367,3.796790503117488
24,Female,Finance,4.304378766070006,TikTok,66,5.734172760172298,8.762330988129285,8.110736019245351,9.0,7.093471091030773,2.9357992471357157,10,False,False,3,29,9.04832046364664,8.932270366310663
50,Male,Student,0.0,Telegram,60,4.6180020740325265,8.489558982146196,6.806179983968299,1.0,9.237988822909157,1.1283480660688985,0,False,False,2,15,0.0,6.140658980546241
43,Female,IT,0.09330496473473815,Telegram,52,9.506119639217204,5.5720423355884465,4.566429815175763,9.0,7.265877278983441,1.139977758537315,4,True,True,1,28,8.064966050898793,4.308154107277937
62,Male,IT,0.0,Instagram,52,10.745960548776969,8.392297258885574,7.739635446327885,,8.048781484195944,1.0576008674830955,3,False,False,5,9,24.91834233179587,7.545312548238632
37,Male,Education,3.2140837491436827,Telegram,69,7.806163205919173,3.967576742938595,3.7336825506068596,10.0,6.539622004752669,0.9355647096467054,0,True,False,1,26,1.8048382951121091,4.0383803808370375
20,Male,Education,3.896850622572697,Telegram,69,7.993018016244421,6.24154030138799,5.942922658778488,2.0,7.406290260507101,0.7790043516411086,9,False,True,2,13,13.189056292573706,
21,Male,IT,3.503035799514029,Twitter,68,4.6920729675059665,3.79617547943902,,3.0,,0.33308959227897084,6,False,False,3,6,18.305017037775098,2.414350148247653
43,Male,Unemployed,2.002031694370232,Facebook,59,6.671578056561745,,3.7190342593895274,2.0,,1.2386333916755619,6,False,False,2,0,5.416498881311453,3.5310449363851615
28,Male,Unemployed,1.7947855800658556,Facebook,54,3.9233119656667497,4.897049069234075,4.003226613221384,6.0,6.634488772244844,1.0056755411268898,2,False,False,5,10,12.06679298507298,4.3412323856848065
19,Female,Unemployed,3.3332556998081335,Telegram,49,9.19115615477252,2.9405930744632616,2.166431706363493,8.0,3.8246241053972208,0.7259641496643446,3,True,True,2,15,0.0,2.530547109123689
31,Male,Student,,Facebook,69,6.813499409233716,7.584210745841423,7.044172366211047,8.0,,1.1166612672787068,4,True,True,1,20,17.862547073938412,6.929983622414933
61,Female,Health,3.0851205733002263,Twitter,61,11.105107817807855,8.53661446430051,8.152135890499965,6.0,7.056945370950206,0.7622923829206083,9,False,False,3,29,19.939350344415836,10.0
47,Female,Health,,Telegram,44,11.738122932140929,5.00963040636763,5.099575618165902,1.0,6.93637739411978,0.0,5,False,False,1,3,12.222792677341038,6.825044007092686
29,Female,Education,1.73446293542775,Instagram,51,6.983815578766099,5.718633029545941,4.719411228660135,10.0,5.6062449923204625,1.5269547251456972,6,False,False,1,31,6.973050319874336,3.6686895844679714
43,Male,Finance,5.757263792587575,TikTok,49,8.887200300479824,5.633384130236965,5.2902500148859986,1.0,7.050959682133444,0.08788679299717916,7,True,False,0,5,9.39559672902418,4.724252564680389
61,Female,Health,12.7817091317455,Twitter,58,11.617705487935169,5.400657838909737,,,8.524705901143,1.159812390338989,9,False,False,0,2,9.262830385806348,4.6692164833666085
50,Male,Finance,2.102028791125455,Facebook,64,7.491644731232108,5.885088621692502,5.553810669809705,2.0,7.151382554485384,1.3388487293596958,0,False,False,0,19,3.4662342303626588,4.908533588986757
30,Female,Finance,3.0080102090414917,TikTok,52,7.048467819811951,6.173062286892979,4.866733538336114,5.0,6.948546324500718,0.0,0,False,False,5,9,12.235121025548898,3.8608633695772143
31,Female,Unemployed,0.3248543205895733,Facebook,55,7.69373684999326,7.4371537637605245,6.708470621870389,7.0,6.991692223761502,0.6763552498356797,9,False,False,3,30,8.285476670512043,5.58672168384384
41,Male,Unemployed,3.3172039000904165,TikTok,52,7.720985912250677,7.541158105459919,6.344611086001995,5.0,7.4757508541772015,0.8171803045806919,6,False,False,1,19,7.8523034032160535,6.4908374702491765
51,Male,Unemployed,3.836429968377852,TikTok,49,6.623559368127773,5.771350053522656,5.12618576507364,6.0,8.010201474264926,2.311135507210192,8,False,False,6,14,0.0,4.454215655213706
61,Male,IT,0.4652102681677981,TikTok,59,9.932509346303377,6.538693192363088,,5.0,7.429868601351303,1.4865354794920167,9,False,True,2,4,5.113310395883286,6.132996708576414
43,Female,Health,1.602855229897731,Twitter,66,6.535999270385782,3.414693626296486,2.8580168507430166,9.0,4.632394440808698,1.7128484580537235,5,False,False,2,23,11.781158537952297,3.3133231535167122
38,Female,Health,1.6634385730173962,Telegram,60,3.882346212428935,7.8364574443838535,7.787522438873025,6.0,7.494353897522842,0.28747800627943787,1,False,False,1,13,9.954604619498532,7.625565026319874
45,Female,Finance,0.0,Instagram,48,6.777841172654524,4.378843629948687,,10.0,8.425356916616742,,0,False,True,4,21,0.6617111680074057,5.421717317825954
65,Male,Finance,3.483772384859956,Facebook,59,5.176625226074842,5.943213593563253,,2.0,7.68498998019372,1.3196282654345055,2,False,False,2,24,26.30859040790756,5.3128741396107495
